2025-03-19 17:23:08,738 - INFO - Ads Scraped
2025-03-19 17:23:08,841 - INFO - Ads Scraped
2025-03-19 17:23:12,188 - INFO - Ads Scraped
2025-03-19 17:23:14,231 - INFO - Ads Scraped
2025-03-19 17:23:14,387 - INFO - Ads Scraped
2025-03-19 17:23:14,510 - INFO - Ads Scraped
2025-03-19 17:23:14,620 - INFO - Ads Scraped
2025-03-19 17:23:14,726 - INFO - Ads Scraped
2025-03-19 17:23:14,848 - INFO - Ads Scraped
2025-03-19 17:23:14,985 - INFO - Ads Scraped
2025-03-19 17:23:15,095 - INFO - Ads Scraped
2025-03-19 17:23:15,200 - INFO - Ads Scraped
2025-03-19 17:23:15,318 - INFO - Ads Scraped
2025-03-19 17:23:15,429 - INFO - Ads Scraped
2025-03-19 17:23:15,525 - INFO - Ads Scraped
2025-03-19 17:23:15,641 - INFO - Ads Scraped
2025-03-19 17:23:20,670 - INFO - Ads Scraped
2025-03-19 17:23:21,242 - INFO - Ads Scraped
2025-03-19 17:23:21,390 - INFO - Ads Scraped
2025-03-19 17:23:21,500 - INFO - Ads Scraped
2025-03-19 17:23:21,622 - INFO - Ads Scraped
2025-03-19 17:23:21,761 - INFO - Ads Scraped
2025-03-19 17:23:21,882 - INFO - Ads Scraped
2025-03-19 17:23:22,026 - INFO - Ads Scraped
2025-03-19 17:23:22,153 - INFO - Ads Scraped
2025-03-19 17:23:22,269 - INFO - Ads Scraped
2025-03-19 17:23:22,380 - INFO - Ads Scraped
2025-03-19 17:23:22,493 - INFO - Ads Scraped
2025-03-19 17:23:22,626 - INFO - Ads Scraped
2025-03-19 17:23:22,765 - INFO - Ads Scraped
2025-03-19 17:23:24,643 - INFO - Ads Scraped
2025-03-19 17:23:24,745 - INFO - Ads Scraped
2025-03-19 17:23:24,852 - INFO - Ads Scraped
2025-03-19 17:23:24,963 - INFO - Ads Scraped
2025-03-19 17:23:25,273 - INFO - Ads Scraped
2025-03-19 17:23:25,376 - INFO - Ads Scraped
2025-03-19 17:23:25,457 - INFO - Ads Scraped
2025-03-19 17:23:27,801 - INFO - Scraped 50 posts for keyword 'Lọc máu loại bỏ mỡ máu'
2025-03-19 17:23:38,057 - INFO - Ads Scraped
2025-03-19 17:23:38,217 - INFO - Ads Scraped
2025-03-19 17:23:38,553 - INFO - Ads Scraped
2025-03-19 17:23:38,666 - INFO - Ads Scraped
2025-03-19 17:23:38,834 - INFO - Ads Scraped
2025-03-19 17:23:38,962 - INFO - Ads Scraped
2025-03-19 17:23:39,090 - INFO - Ads Scraped
2025-03-19 17:23:39,192 - INFO - Ads Scraped
2025-03-19 17:23:39,303 - INFO - Ads Scraped
2025-03-19 17:23:39,425 - INFO - Ads Scraped
2025-03-19 17:23:39,549 - INFO - Ads Scraped
2025-03-19 17:23:39,664 - INFO - Ads Scraped
2025-03-19 17:23:39,773 - INFO - Ads Scraped
2025-03-19 17:23:39,880 - INFO - Ads Scraped
2025-03-19 17:23:39,985 - INFO - Ads Scraped
2025-03-19 17:23:40,098 - INFO - Ads Scraped
2025-03-19 17:23:40,215 - INFO - Ads Scraped
2025-03-19 17:23:40,332 - INFO - Ads Scraped
2025-03-19 17:23:45,060 - INFO - Ads Scraped
2025-03-19 17:23:45,170 - INFO - Ads Scraped
2025-03-19 17:23:45,276 - INFO - Ads Scraped
2025-03-19 17:23:45,414 - INFO - Ads Scraped
2025-03-19 17:23:45,583 - INFO - Ads Scraped
2025-03-19 17:23:45,873 - INFO - Ads Scraped
2025-03-19 17:23:45,976 - INFO - Ads Scraped
2025-03-19 17:23:46,141 - INFO - Ads Scraped
2025-03-19 17:23:46,239 - INFO - Ads Scraped
2025-03-19 17:23:46,349 - INFO - Ads Scraped
2025-03-19 17:23:46,461 - INFO - Ads Scraped
2025-03-19 17:23:46,563 - INFO - Ads Scraped
2025-03-19 17:23:46,654 - INFO - Ads Scraped
2025-03-19 17:23:46,748 - INFO - Ads Scraped
2025-03-19 17:23:46,858 - INFO - Ads Scraped
2025-03-19 17:23:46,979 - INFO - Ads Scraped
2025-03-19 17:23:47,103 - INFO - Ads Scraped
2025-03-19 17:23:49,102 - INFO - Ads Scraped
2025-03-19 17:23:49,275 - INFO - Ads Scraped
2025-03-19 17:23:49,383 - INFO - Ads Scraped
2025-03-19 17:23:49,486 - INFO - Ads Scraped
2025-03-19 17:23:49,679 - INFO - Ads Scraped
2025-03-19 17:23:49,805 - INFO - Ads Scraped
2025-03-19 17:23:49,912 - INFO - Ads Scraped
2025-03-19 17:23:50,020 - INFO - Ads Scraped
2025-03-19 17:23:50,129 - INFO - Ads Scraped
2025-03-19 17:23:50,236 - INFO - Ads Scraped
2025-03-19 17:23:50,341 - INFO - Ads Scraped
2025-03-19 17:23:50,449 - INFO - Ads Scraped
2025-03-19 17:23:50,556 - INFO - Ads Scraped
2025-03-19 17:23:53,512 - INFO - Ads Scraped
2025-03-19 17:23:53,625 - INFO - Ads Scraped
2025-03-19 17:23:57,926 - INFO - Scraped 50 posts for keyword 'Lọc máu giảm đột quỵ'
2025-03-19 17:24:06,997 - INFO - Ads Scraped
2025-03-19 17:24:07,237 - INFO - Ads Scraped
2025-03-19 17:24:07,411 - INFO - Ads Scraped
2025-03-19 17:24:07,551 - INFO - Ads Scraped
